Track Name,Artist,Danceability,Energy,Loudness,Acousticness,Instrumentalness,Liveness,Speechiness,Tempo,Key,Mode,Liked
Bon Bon Chocolat,EVERGLOW,0.72,0.828,-5.559,0.0343,0.0,0.0747,0.0612,139.928,6,1,1
Sequence,IZ*ONE,0.793,0.849,-3.137,0.00311,0.0,0.0506,0.114,125.957,1,0,1
Wake Up,UnoTheActivist,0.766,0.613,-6.096,0.104,0.00245,0.27,0.15,75.006,0,0,0
House Arrest Tingz,YoungBoy Never Broke Again,0.725,0.583,-8.562,0.141,0.0,0.102,0.345,159.989,7,1,0
Damn Homie (feat. Lil Durk),A Boogie Wit da Hoodie,0.86,0.571,-6.121,0.0605,0.0,0.0762,0.181,104.979,0,1,0
Friends With Benefits,A Boogie Wit da Hoodie,0.686,0.608,-7.3,0.226,0.0,0.0616,0.309,92.32,5,0,0
After LIKE - Holiday Remix,IVE,0.785,0.904,-1.838,0.0372,4.92e-06,0.147,0.0388,125.005,0,1,0
Apple Pie,Travis Scott,0.655,0.496,-4.139,0.0335,0.0,0.156,0.0364,137.945,3,0,1
A Thousand-year Curse,照井順政,0.215,0.685,-11.017,0.486,0.492,0.183,0.0463,85.37,7,0,0
Mediterranean,Quality Control,0.811,0.657,-6.349,0.0277,0.0,0.132,0.191,155.918,5,0,1
Memories That Didn't Exist,Hiroaki Tsutsumi,0.257,0.812,-3.99,0.000238,0.829,0.33,0.076,132.775,7,1,0
Playa (feat. H.E.R.) - Bonus,A Boogie Wit da Hoodie,0.724,0.777,-7.559,0.33,0.0,0.118,0.342,89.894,10,1,0
Another Day Gone (feat. Khalid),A Boogie Wit da Hoodie,0.643,0.608,-8.446,0.0981,0.0001,0.247,0.151,156.974,5,0,0
Bermuda,Young Nudy,0.702,0.585,-12.867,0.146,0.0,0.454,0.379,132.906,1,1,0
HE’S GONE (feat. Jayci Yucca),YongYong,0.547,0.849,-3.114,0.0522,0.0,0.352,0.0363,83.519,2,1,1
On That Time,Playboi Carti,0.598,0.476,-3.673,0.00584,0.0,0.265,0.0333,150.078,0,1,0
Ride the Wind,門矢 士(CV.井上正大),0.321,0.884,-4.16,0.000568,0.00905,0.108,0.0914,83.849,9,0,1
Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,0.733,0.567,-6.718,0.0129,0.0,0.382,0.319,75.491,0,1,1
How I Eat,Young Nudy,0.794,0.637,-9.202,0.0208,0.0,0.17,0.407,160.035,11,0,0
孤独,Yasuharu Takanashi,0.225,0.0619,-14.858,0.847,0.687,0.15,0.0329,57.762,2,0,1
How to Talk,Lil Uzi Vert,0.728,0.73,-5.402,0.741,0.0,0.705,0.213,136.052,5,1,1
Lambo! (feat. UNEDUCATED KID),MIRANI,0.793,0.817,-3.632,0.452,0.0,0.113,0.0552,125.011,4,0,1
Pure,UnoTheActivist,0.767,0.466,-12.771,0.107,0.0,0.144,0.224,113.392,5,0,0
悲しみはオーロラに(Restarred by Takagi Masakatsu),Aimer,0.49,0.222,-9.968,0.969,9.96e-05,0.31,0.0301,145.96,2,1,1
Stockholm Syndrome,One Direction,0.678,0.933,-4.959,0.0734,0.0,0.0863,0.14,120.572,2,1,0
Cast pearls before swine,PURPLE KISS,0.686,0.821,-2.456,0.0137,0.0,0.232,0.038,150.037,3,0,1
CHOPPA DOWN,Thouxanbanfauni,0.929,0.464,-7.4,0.0395,1.56e-05,0.192,0.385,93.936,8,1,0
Flight's Booked,Drake,0.593,0.41,-13.097,0.886,0.0993,0.115,0.0531,122.584,3,0,0
Butterfly,LOONA,0.582,0.866,-4.139,0.0427,0.00014,0.126,0.0414,107.021,7,0,1
Controlla,Drake,0.59,0.468,-11.083,0.0789,0.0,0.101,0.185,92.287,10,0,1
Celebrate,TWICE,0.776,0.89,-2.678,0.0628,0.0,0.0634,0.0573,111.998,7,1,1
Slimed In (feat. Nechie),Young Thug,0.907,0.407,-10.034,0.0676,0.0,0.0944,0.367,140.026,5,0,1
Ew,UnoTheActivist,0.715,0.445,-9.968,0.489,0.0,0.118,0.443,131.809,7,1,0
New Money (Vlone Money),UnoTheActivist,0.692,0.855,-5.238,0.0219,1.26e-05,0.0581,0.0344,149.992,1,0,0
Believe Be:leave,Aimer,0.641,0.775,-6.073,0.0175,1.09e-06,0.134,0.0265,125.017,7,1,1
Do U Love Me,Young Thug,0.8,0.607,-8.399,0.0134,0.0,0.257,0.251,101.926,8,1,1
F Cancer (Boosie) [feat. Quavo],Young Thug,0.802,0.718,-6.921,0.0229,0.0,0.338,0.0992,160.031,10,0,1
Log in,FIFTY FIFTY,0.834,0.743,-5.485,0.237,5.43e-06,0.396,0.252,132.023,2,1,0
Liquor Down,SPLURGE,0.829,0.794,-8.024,0.0673,0.0,0.06,0.346,148.443,1,1,0
Feel It,Young Thug,0.721,0.513,-7.882,0.0959,0.0,0.341,0.121,124.02,7,0,1
SCOOP (feat. Doja Cat),Lil Nas X,0.841,0.527,-8.116,0.0427,1.54e-06,0.12,0.149,163.975,6,1,0
Zone 6 (Remix) (feat. Future & 6LACK),Young Nudy,0.858,0.406,-9.404,0.128,0.0,0.375,0.649,155.918,9,1,0
D.T.B. (Interlude),A Boogie Wit da Hoodie,0.588,0.851,-6.311,0.707,0.0,0.0968,0.515,84.472,10,0,0
Thick & Thin,UnoTheActivist,0.825,0.404,-16.487,0.0291,0.0,0.0955,0.179,140.966,7,0,0
There're Things Unknown,Hiroaki Tsutsumi,0.141,0.0557,-19.406,0.819,0.894,0.109,0.0417,78.933,11,0,1
Queen of Hearts,IVE,0.772,0.737,-3.62,0.0141,3.2e-05,0.127,0.0942,134.977,10,0,0
Peaches & Eggplants (feat. 21 Savage),Young Nudy,0.911,0.536,-7.884,0.00897,3.73e-06,0.111,0.282,146.014,4,0,0
Tranquility,SawanoHiroyuki[nZk],0.558,0.832,-4.95,0.0319,0.00129,0.0804,0.0295,132.027,1,1,1
Slimeball,Young Nudy,0.853,0.535,-7.888,0.444,0.0,0.197,0.389,126.906,9,0,0
Act My Age,One Direction,0.495,0.883,-4.722,0.00287,2.26e-05,0.0978,0.0402,135.899,6,1,0
Vice City,Young Nudy,0.787,0.502,-11.584,0.463,0.0,0.225,0.333,89.534,10,0,0
Duck Meat,Young Nudy,0.871,0.566,-5.442,0.0472,0.0,0.107,0.441,83.002,10,0,0
Many Men,21 Savage,0.635,0.793,-4.333,0.000647,0.747,0.113,0.0322,77.594,10,0,1
Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,0.736,0.622,-4.653,0.0235,0.0,0.151,0.133,191.971,6,0,0
Trapaholic,Young Nudy,0.847,0.209,-16.448,0.0169,2.48e-06,0.222,0.361,140.014,1,1,0
On Que,UnoTheActivist,0.856,0.379,-12.892,0.537,0.0,0.105,0.408,134.016,2,0,0
Come Here,A Boogie Wit da Hoodie,0.589,0.478,-10.813,0.465,3.62e-06,0.0937,0.453,100.742,6,1,0
One Kiss (with Dua Lipa),Calvin Harris,0.791,0.862,-3.24,0.037,2.19e-05,0.0814,0.11,123.994,9,0,1
Never Grow Up,CHANMINA,0.805,0.858,-4.532,0.145,2.66e-05,0.0686,0.059,105.021,10,1,1
Beautiful Goodbye,Maroon 5,0.662,0.578,-2.637,0.002,2.45e-06,0.104,0.0343,168.04,3,1,0
GOT THE THRILLS,TWICE,0.712,0.924,-1.549,0.21,0.0,0.202,0.121,122.037,4,0,1
Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,0.859,0.563,-6.635,0.0541,0.0,0.0685,0.112,119.934,1,0,1
VIBE (feat. Jimin of BTS),TAEYANG,0.78,0.683,-5.319,0.0801,0.0,0.22,0.0575,100.049,0,1,0
Boku no Sensou,Shinsei Kamattechan,0.473,0.936,-4.877,0.00916,0.0422,0.31,0.0704,144.014,2,1,1
Rollin' (New Version),Brave Girls,0.64,0.91,-3.112,0.0167,2.28e-06,0.384,0.0465,125.024,1,1,1
The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,0.49,0.618,-5.655,0.0221,3.77e-06,0.259,0.104,99.7,1,1,0
The London (feat. J. Cole & Travis Scott),Young Thug,0.796,0.586,-6.946,0.0247,0.0,0.132,0.147,97.981,4,0,1
On The Curb,Young Nudy,0.788,0.692,-6.786,0.22,0.0,0.112,0.172,135.087,1,1,0
Make No Sense,YoungBoy Never Broke Again,0.876,0.733,-4.478,0.0208,0.0,0.0999,0.333,154.904,10,0,0
だから僕は音楽を辞めた,ヨルシカ,0.65,0.88,-5.326,0.36,0.00369,0.23,0.0283,124.985,4,1,1
To My Lowest,YoungBoy Never Broke Again,0.633,0.771,-4.222,0.0749,0.0,0.127,0.144,81.317,5,0,0
Next Level - IMLAY Remix,aespa,0.614,0.903,-2.454,0.00229,0.0301,0.0954,0.0648,114.011,2,1,0
One Deep (Fuck The System),UnoTheActivist,0.714,0.489,-12.077,0.258,0.0,0.105,0.379,149.805,1,1,0
Champion (feat. Travis Scott),NAV,0.642,0.782,-3.395,0.381,0.0,0.108,0.0477,162.005,5,0,1
How You Like That,BLACKPINK,0.828,0.782,-4.014,0.0694,3.41e-05,0.0544,0.0918,130.013,11,1,1
Long Ride,Young Nudy,0.6,0.61,-8.055,0.0904,1.37e-06,0.196,0.0814,140.019,7,0,0
I Need It,A Boogie Wit da Hoodie,0.661,0.717,-6.472,0.0781,0.0,0.201,0.137,100.916,6,1,0
0 To 100 / The Catch Up,Drake,0.559,0.716,-3.964,0.737,0.0,0.252,0.39,176.618,11,0,1
Money Conversations,A Boogie Wit da Hoodie,0.718,0.741,-5.335,0.0473,0.0,0.0563,0.29,174.107,4,0,0
Long Live A$AP,A$AP Rocky,0.726,0.824,-5.011,0.584,1.14e-06,0.113,0.345,130.118,7,0,1
Perfect World,TWICE,0.684,0.877,-2.322,0.0477,0.0,0.344,0.0611,134.98,3,0,1
4 Min Convo (Favorite Song),A Boogie Wit da Hoodie,0.705,0.65,-5.654,0.359,0.0,0.169,0.212,91.053,7,0,0
Know What's Happenin,Young Nudy,0.739,0.73,-2.691,0.069,5.77e-05,0.158,0.221,159.958,7,1,0
Belly of The Beast,Gunna,0.849,0.451,-8.423,0.174,2.05e-06,0.157,0.095,122.071,6,0,1
Devil On Yo Right Shoulder,UnoTheActivist,0.743,0.502,-8.882,0.155,0.0,0.12,0.12,159.021,2,1,0
Intro,Drake,0.193,0.0218,-31.16,0.955,0.88,0.117,0.0389,125.501,0,0,0
Old Money,Playboi Carti,0.716,0.619,-10.227,0.0271,0.0,0.342,0.339,162.958,2,1,0
誰のせい,sajou no hana,0.695,0.764,-6.132,0.233,0.0,0.117,0.0698,174.049,5,1,1
R.I.P. Fredo (feat. Young Nudy) - Notice Me,Playboi Carti,0.912,0.755,-5.394,0.102,0.0,0.179,0.141,140.051,2,1,0
I Don't Know,UnoTheActivist,0.778,0.42,-14.652,0.242,3.34e-05,0.119,0.248,159.975,7,1,0
Tell Me Lies,UnoTheActivist,0.711,0.662,-10.484,0.132,0.00037,0.151,0.0499,152.001,4,0,0
Artist,A Boogie Wit da Hoodie,0.768,0.823,-5.949,0.304,0.0,0.0751,0.173,158.125,1,1,0
Sign,FLOW,0.368,0.906,-2.892,0.0019,0.0,0.344,0.101,177.956,11,0,1
Passion Fruit,Young Nudy,0.813,0.503,-8.08,0.543,3e-05,0.116,0.245,138.043,6,1,0
On the Run (feat. Offset),Young Thug,0.964,0.529,-7.748,0.00659,4.47e-06,0.0872,0.187,128.042,0,1,1
Physical,Dua Lipa,0.647,0.844,-3.756,0.0137,0.000658,0.102,0.0457,146.967,0,1,1
Starboy,The Weeknd,0.679,0.587,-7.015,0.141,6.35e-06,0.137,0.276,186.003,7,1,1
Die For You,Joji,0.472,0.518,-7.379,0.383,0.127,0.289,0.051,147.805,8,1,1
Hurt You,The Weeknd,0.476,0.718,-7.227,0.263,0.00261,0.109,0.149,183.932,5,0,1
The One (Destiny),UnoTheActivist,0.642,0.643,-8.586,3.98e-05,0.000149,0.381,0.255,82.837,7,1,0
Die Young,UnoTheActivist,0.504,0.435,-10.326,0.228,0.0,0.107,0.406,163.955,10,1,0
Teen X (feat. Future),Playboi Carti,0.437,0.671,-4.985,0.00124,9.87e-06,0.136,0.122,197.192,1,1,0
Big Tipper (feat. Lil Keed),Young Thug,0.898,0.589,-7.841,0.000709,0.0,0.164,0.27,155.005,2,1,1
Go2DaMoon (feat. Kanye West),Playboi Carti,0.693,0.434,-8.786,0.204,0.0,0.277,0.385,147.066,4,0,0
DeathRow,BONES,0.92,0.746,-7.347,0.00878,0.0023,0.0843,0.208,122.957,6,0,0
I'm Fine,BTS,0.51,0.842,-2.782,0.00852,0.0,0.346,0.103,87.605,11,0,1
Tunnel Vision (Outro),Pop Smoke,0.718,0.66,-7.39,0.363,0.0,0.159,0.325,142.879,2,1,0
Extreme Dream,Labor Day,0.361,0.984,-1.697,0.000161,9.09e-06,0.339,0.167,157.209,4,0,1
good girl,Tielle,0.619,0.509,-8.796,0.625,0.0,0.146,0.0314,132.034,7,1,1
No Tellin',Drake,0.823,0.467,-10.394,0.543,1.06e-06,0.135,0.301,95.026,0,0,1
Like Crazy,Jimin,0.629,0.733,-5.445,0.0025,0.0,0.357,0.0419,120.001,7,1,0
Dis-ease,BTS,0.731,0.845,-5.352,0.0132,0.0,0.0782,0.132,101.085,8,1,0
Jungle,A Boogie Wit da Hoodie,0.538,0.52,-11.063,0.308,0.0,0.214,0.737,180.274,7,0,0
Mr. Rager,Kid Cudi,0.671,0.726,-8.689,0.389,0.882,0.14,0.0272,102.002,7,1,1
Grenade,Bruno Mars,0.704,0.558,-7.273,0.148,0.0,0.107,0.0542,110.444,2,0,0
Soul Keeper,Young Nudy,0.838,0.442,-8.137,0.117,0.0,0.092,0.521,157.911,10,0,0
Choppa Talk,SPLURGE,0.904,0.427,-5.537,0.276,9.66e-05,0.144,0.152,128.056,11,1,0
Lookin,Playboi Carti,0.827,0.57,-8.22,0.0457,0.0,0.148,0.365,148.119,0,1,0
AOTF-s3,Hiroyuki Sawano,0.358,0.0958,-20.949,0.972,0.832,0.0877,0.0486,66.211,4,0,1
KitKat,Young Nudy,0.812,0.557,-7.073,0.151,0.000119,0.407,0.206,140.068,1,1,0
My Business (feat. Future),NAV,0.853,0.881,-4.949,0.0809,0.0,0.141,0.178,139.979,1,1,1
4L Gang Shit,Young Nudy,0.702,0.52,-6.864,0.00693,3.53e-05,0.122,0.17,77.993,2,1,0
Sky,Playboi Carti,0.785,0.903,-4.184,0.258,0.0,0.169,0.21,139.98,2,1,0
LORD OF THE SPEED,RIDER CHIPS,0.349,0.947,-4.008,3.03e-05,1.68e-06,0.379,0.065,152.006,11,0,1
Sherbert,Young Nudy,0.75,0.566,-7.559,0.19,1.46e-06,0.11,0.118,145.02,10,0,0
Please,Lil Baby,0.677,0.634,-6.231,0.228,0.0,0.131,0.335,90.268,7,1,1
Thunder,Imagine Dragons,0.605,0.822,-4.833,0.00671,0.134,0.147,0.0438,167.997,0,1,0
Ghost Ride,Skepta,0.761,0.735,-5.118,0.0493,2.2e-05,0.54,0.194,160.046,6,0,1
Really,BLACKPINK,0.696,0.881,-2.082,0.0235,0.0,0.277,0.104,142.019,1,1,1
Sold Ya Soul (Drip Like This),UnoTheActivist,0.269,0.668,-8.216,0.0116,0.0,0.16,0.395,72.957,10,1,0
Money over Everything,A Boogie Wit da Hoodie,0.646,0.795,-10.298,0.377,0.0,0.121,0.324,133.624,1,1,0
Servin Killa Kam,Future,0.847,0.661,-4.614,0.000807,0.00126,0.104,0.0548,143.979,8,1,1
Beno!,Playboi Carti,0.923,0.562,-7.357,0.0213,0.0,0.0726,0.304,144.067,1,1,0
Listener of Truth -Pf Ver.-,KOHTA YAMAMOTO,0.766,0.0492,-22.405,0.985,0.84,0.0993,0.0583,124.075,9,0,1
-OZONE-,vistlip,0.462,0.95,-4.2,0.0101,0.000198,0.118,0.147,96.958,11,1,1
Brussel Sprout,Young Nudy,0.803,0.579,-7.024,0.48,0.0,0.115,0.229,140.077,8,1,0
Star Gaze,UnoTheActivist,0.667,0.413,-12.185,0.514,0.0,0.0973,0.0525,139.931,2,1,0
Star,LOONA,0.715,0.92,-1.787,0.0557,0.0037,0.0607,0.0557,158.15,6,0,1
Call Dat Bitch Homicide,Young Nudy,0.748,0.587,-7.579,0.152,0.0,0.152,0.062,151.955,1,1,0
Dumb Thots,UnoTheActivist,0.582,0.655,-7.269,0.00163,0.0,0.642,0.0513,154.171,2,1,0
Evil Evil Evil,개미,0.401,0.703,-10.237,0.0708,0.882,0.132,0.0452,121.956,2,1,1
Sandcastle,TWICE,0.816,0.803,-4.056,0.179,0.0,0.0522,0.0577,100.034,6,0,1
Aots2m #3,Hiroyuki Sawano,0.244,0.0389,-25.836,0.982,0.855,0.0737,0.0493,80.189,2,0,1
魔法,Myuk,0.609,0.634,-5.669,0.134,0.0,0.0878,0.0297,88.004,1,1,1
Offshore (feat. Young Thug) - From Swaecation,Rae Sremmurd,0.713,0.65,-5.187,0.0109,0.0,0.0851,0.0425,99.951,10,1,1
Monochrome Syndrome,Aimer,0.692,0.849,-4.263,0.0205,4.35e-06,0.0718,0.0374,127.989,8,1,1
Baby FN,UnoTheActivist,0.836,0.364,-13.458,0.0138,0.334,0.122,0.198,99.974,1,1,0
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator",0.493,0.653,-5.666,0.269,0.0,0.511,0.0466,142.347,0,0,0
Chanelly (feat. Don Q),A Boogie Wit da Hoodie,0.586,0.738,-5.561,0.19,0.0,0.138,0.297,90.654,7,1,0
I'm Scared (feat. 21 Savage & Doe Boy),Young Thug,0.909,0.414,-7.316,0.00333,3.4e-06,0.114,0.3,146.004,1,1,1
Product Of A Playa,UnoTheActivist,0.696,0.483,-11.882,0.0215,0.142,0.215,0.205,140.045,9,1,0
99,MOB CHOIR,0.516,0.922,-3.551,0.00439,0.0,0.308,0.163,94.964,6,0,1
Cartier Gucci Scarf (feat. Lil Duke),Young Thug,0.935,0.505,-7.155,0.0508,0.0,0.0841,0.0931,128.044,1,0,1
I Can't Change,Young Nudy,0.753,0.517,-8.409,0.18,0.0,0.106,0.0779,77.03,1,1,0
Keep me up,B.I,0.668,0.775,-5.349,0.158,6.1e-06,0.119,0.0421,102.064,7,0,1
Filter,BTS,0.781,0.762,-5.188,0.0222,0.0,0.121,0.0626,110.042,10,0,1
Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,0.81,0.55,-7.46,0.0114,5.69e-06,0.107,0.17,76.503,2,0,0
UK Talk,SPLURGE,0.911,0.282,-6.363,7.85e-05,2.86e-06,0.0882,0.513,115.199,1,1,0
As A Young Boy,UnoTheActivist,0.892,0.346,-9.037,0.23,0.0,0.0908,0.389,127.047,1,1,0
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,0.499,0.8,-2.665,0.0906,0.0,0.147,0.0502,139.919,1,0,1
Until You're Saved,Hiroaki Tsutsumi,0.143,0.164,-16.761,0.872,0.957,0.0508,0.0391,70.126,2,0,1
Hot Now,YoungBoy Never Broke Again,0.739,0.637,-5.79,0.232,0.0,0.634,0.44,164.91,4,0,0
あめにながす,sajou no hana,0.614,0.924,-3.574,0.0232,0.0,0.0954,0.215,149.934,6,1,1
Jealousy,MadeinTYO,0.639,0.637,-5.917,0.0174,0.0,0.836,0.245,80.04,1,1,0
Blue Diary,Rin音,0.565,0.756,-5.773,0.345,2.06e-06,0.132,0.03,91.959,2,1,1
Tell Me,FIFTY FIFTY,0.705,0.846,-4.27,0.278,0.0,0.132,0.0606,111.947,1,0,0
Just say good bye,SawanoHiroyuki[nZk]:Aimer,0.493,0.617,-7.34,0.00688,2.34e-05,0.0918,0.0354,141.996,1,0,1
Fuck Ya!,YoungBoy Never Broke Again,0.617,0.785,-7.495,0.144,0.0,0.231,0.413,81.348,0,1,0
As Far As I Can See,møndberg,0.637,0.3,-19.464,0.888,0.849,0.116,0.0752,160.022,6,1,1
MOON,(G)I-DLE,0.755,0.641,-4.816,0.135,1.41e-05,0.127,0.0363,95.963,9,0,1
unravel (n-buna from ヨルシカ Remix),TK from Ling tosite sigure,0.431,0.749,-3.876,0.154,0.0,0.0718,0.054,134.942,7,0,1
BByong,Saturday,0.793,0.886,-2.283,0.0962,3.17e-05,0.338,0.0786,129.915,0,1,1
Disconnected,UnoTheActivist,0.694,0.56,-9.268,2.37e-05,3.69e-06,0.0809,0.0988,77.312,2,1,0
Drip Day N Night (feat. Gunna & Lil Keed),Lil Gotit,0.872,0.515,-10.14,0.338,0.0,0.0887,0.25,129.961,1,1,1
Heart In Pieces,Future,0.872,0.699,-6.127,0.276,0.0,0.103,0.0487,138.929,1,1,1
Cash Cow,UnoTheActivist,0.8,0.465,-12.719,0.0363,4.76e-05,0.108,0.0924,75.837,6,1,0
ハルカミライ,KANKAKU PIERO,0.46,0.99,-1.079,0.0107,5.61e-06,0.303,0.124,91.002,9,1,1
Way Too Young,UnoTheActivist,0.613,0.469,-13.437,0.00727,0.0,0.232,0.176,157.889,1,0,0
Girls,NATURE,0.693,0.835,-3.283,0.00734,8.56e-05,0.128,0.0424,115.05,5,0,1
Felidae,SawanoHiroyuki[nZk]:Gemie&Tielle,0.67,0.856,-4.467,0.0522,1.35e-06,0.0996,0.0672,97.952,5,0,1
Massive,Drake,0.499,0.671,-6.774,0.114,0.0169,0.148,0.0561,124.994,4,0,1
Requiem,UnoTheActivist,0.649,0.421,-10.075,0.203,8e-05,0.253,0.0741,76.498,7,1,0
Me Time!,UnoTheActivist,0.737,0.563,-6.981,0.0182,0.0,0.281,0.0465,142.451,5,0,0
Sexy Energy,UnoTheActivist,0.661,0.603,-9.844,0.0651,0.0,0.154,0.257,162.751,1,1,0
@ MEH,Playboi Carti,0.876,0.492,-8.11,0.0136,0.000283,0.0678,0.153,151.044,11,0,0
Jamais Vu,BTS,0.608,0.47,-6.73,0.226,0.0,0.0963,0.0428,81.0,8,1,1
April Showers,Aimer,0.449,0.363,-7.066,0.695,0.0,0.121,0.0283,77.007,0,1,1
Sin (feat. Jaden Smith),Young Thug,0.889,0.385,-11.767,0.00544,0.0,0.274,0.165,125.995,11,0,1
GGBB,MAMAMOO+,0.77,0.771,-2.849,0.0956,0.0,0.302,0.117,137.893,6,1,0
Last Time (feat. G Herbo),A Boogie Wit da Hoodie,0.738,0.582,-7.196,0.423,0.0,0.117,0.167,97.025,5,0,0
Daddy's Birthday,Young Thug,0.845,0.37,-7.333,0.203,0.0,0.104,0.519,152.949,4,0,1
Odee,A Boogie Wit da Hoodie,0.854,0.48,-7.388,0.208,0.0,0.127,0.293,86.049,9,0,0
Open It Up,Migos,0.767,0.869,-3.87,0.276,0.0,0.413,0.0645,125.007,10,0,0
Need a Best Friend (feat. Lil Quee and Quando Rondo),A Boogie Wit da Hoodie,0.696,0.52,-6.361,0.06,0.0,0.118,0.294,165.105,0,1,0
SPARK-AGAIN,Aimer,0.399,0.946,-3.397,0.000913,0.00462,0.356,0.15,90.068,11,0,1
Jet Lag (feat. Young Scooter),Future,0.81,0.458,-7.495,0.266,0.0,0.174,0.105,125.049,4,0,1
Child's Play (feat. 21 Savage),Young Nudy,0.857,0.454,-10.002,0.155,0.000559,0.108,0.269,145.022,11,0,0
Baby Are You Home,Lil Uzi Vert,0.653,0.546,-8.818,0.101,0.0,0.134,0.282,149.975,5,0,1
IGNITE,Eir Aoi,0.435,0.965,-3.175,0.00601,0.0,0.303,0.191,170.932,9,0,0
Turtle,TWICE,0.728,0.815,-3.415,0.543,0.0,0.135,0.138,95.081,1,1,1
Break My Heart,Dua Lipa,0.73,0.729,-3.434,0.167,1.39e-06,0.349,0.0884,113.011,4,0,1
ICON,TWICE,0.746,0.809,-3.571,0.0338,0.0,0.0756,0.0484,149.984,6,0,1
Spin The Block (feat. Future),Lil Durk,0.833,0.549,-7.215,0.002,2.37e-06,0.133,0.22,175.954,5,0,1
No Problem,Girl Talk,0.692,0.704,-5.808,0.681,1.15e-05,0.119,0.365,156.072,9,1,0
Gang Shit,YoungBoy Never Broke Again,0.844,0.698,-5.73,0.0231,0.0,0.0722,0.411,167.008,2,1,0
Good Girls Gone Bad,A Boogie Wit da Hoodie,0.678,0.674,-6.175,0.0849,0.0,0.0915,0.0686,119.193,11,1,0
PAY UP!,UnoTheActivist,0.582,0.754,-5.804,0.033,0.0,0.131,0.035,77.521,1,0,0
unravel,TK from Ling tosite sigure,0.508,0.889,-2.755,0.0495,0.0,0.0984,0.0862,135.014,7,0,1
Kaidou Arawaru,Hajime Hyakkoku,0.382,0.905,-6.288,0.000255,0.967,0.0874,0.0449,145.872,10,0,1
Too Good,Drake,0.794,0.653,-7.839,0.0489,4.88e-05,0.1,0.104,117.996,7,1,1
SO BAD,STAYC,0.557,0.906,-3.109,0.19,0.0,0.0616,0.103,168.978,7,0,1
Memories,UnoTheActivist,0.85,0.63,-9.562,0.124,0.000765,0.0894,0.443,151.022,0,1,0
YEPPI YEPPI,aespa,0.783,0.872,-2.416,0.0546,0.0391,0.029,0.174,124.993,11,1,0
TRICK IT,TWICE,0.752,0.896,-4.002,0.0866,6.75e-06,0.135,0.0742,127.983,0,0,1
On Me,Lil Baby,0.856,0.564,-6.295,0.00327,0.0,0.134,0.392,77.972,6,0,1
Thin Line,UnoTheActivist,0.836,0.44,-11.883,0.294,1.63e-05,0.1,0.376,77.511,2,1,0
平面鏡,Reol,0.682,0.9,-3.059,0.000807,0.00359,0.354,0.0432,100.008,10,0,1
Make It Right - Japanese ver.,BTS,0.571,0.703,-7.401,0.0163,0.0,0.262,0.468,104.067,7,1,1
See U Later,BLACKPINK,0.74,0.926,-3.965,0.0376,0.0,0.582,0.112,106.987,9,0,0
Head Blown,YoungBoy Never Broke Again,0.912,0.522,-6.196,0.192,0.0,0.11,0.368,139.898,10,0,0
Outta Here Safe (feat. Quando Rondo and NoCap),YoungBoy Never Broke Again,0.771,0.708,-6.055,0.18,0.0,0.0967,0.246,139.91,8,0,0
Sticks With Me,YoungBoy Never Broke Again,0.794,0.789,-4.232,0.502,0.0,0.129,0.256,86.493,11,0,0
Bodies On Bodies,Young Nudy,0.756,0.57,-7.438,0.0537,2.93e-06,0.182,0.478,158.984,8,1,0
No Go,Young Nudy,0.8,0.697,-6.519,0.245,0.0,0.322,0.287,150.194,0,1,0
Oz.,yama,0.395,0.737,-4.578,0.0587,6.21e-06,0.377,0.0344,75.972,7,1,1
euphoria,Noriyuki Inoue from jizue,0.732,0.298,-17.046,0.976,0.908,0.105,0.0532,140.059,0,1,1
Brave Shine,Aimer,0.366,0.893,-5.913,0.003,6.35e-06,0.141,0.091,171.064,5,0,1
仮面ライダー平成ジェネレーションズ FOREVER メドレー - D.A. RE-BUILD MIX,仮面ライダー平成ジェネレーションズ,0.234,0.933,-5.723,0.0142,0.0,0.341,0.249,152.24,11,0,1
Fit In,UnoTheActivist,0.451,0.498,-10.297,0.297,0.0,0.205,0.0455,109.98,2,1,0
Z Money,UnoTheActivist,0.705,0.572,-15.53,0.0476,0.0,0.0741,0.118,88.988,7,0,0
Bosses and Workers (feat. Don Q and Trap Manny),A Boogie Wit da Hoodie,0.842,0.605,-6.293,0.358,0.0,0.0843,0.0559,130.027,1,0,0
Middle Of The Summer (feat. Red Coldhearted),Playboi Carti,0.64,0.674,-6.442,0.0119,0.0,0.0747,0.237,136.869,8,1,0
Uptown / Bustdown (feat. PnB Rock and Lil Durk),A Boogie Wit da Hoodie,0.503,0.751,-5.785,0.215,0.0,0.0551,0.35,90.04,6,0,0
1,MOB CHOIR,0.453,0.968,-3.304,0.0109,4.08e-05,0.117,0.175,168.017,7,1,1
WHISTLE,BLACKPINK,0.818,0.723,-4.82,0.00561,0.0,0.0866,0.114,102.945,11,1,0
